kelly_proportion,stack
0.9,980
0.7,1000
0.65,970
0.65,970
0.25,1000
1.0,1000
0.55,1060
0.8,1000
0.05,1000
0.1,1000
0.3,1000
0.25,990
0.45,980
0.35,1000
0.35,1000
0.8,1000
0.15,1000
0.6,1000
0.7,1030
0.75,1000
0.6,990
0.25,980
0.05,1000
0.25,1000
0.95,1030
0.1,1000
0.35,1000
0.65,1000
0.9,1000
0.7,990
0.55,920
0.45,980
1.0,1000
0.5,920
0.9,1000
0.85,1000
0.8,1190
0.6,1000
0.4,990
0.25,980
0.65,1000
0.55,1000
0.55,880
0.5,1150
0.15,1000
0.35,1000
0.3,1000
0.9,990
0.7,1010
0.85,1000
0.25,1000
0.3,1000
0.05,1000
0.75,1000
0.5,1000
0.7,1070
0.3,990
0.35,980
0.1,1000
0.3,980
0.05,1000
0.05,1000
1.0,980
0.35,1000
0.3,1000
0.25,990
0.1,1030
0.75,1000
0.9,1000
0.55,1000
0.1,1000
0.15,1000
0.25,980
1.0,1000
0.6,990
0.2,980
0.55,1000
0.05,1000
0.75,920
0.65,920
0.9,1190
0.2,1000
0.5,840
0.6,990
0.25,980
0.15,960
0.75,980
0.95,1000
0.7,1290
0.95,1000
0.6,960
0.1,1000
0.9,990
0.25,980
0.3,1000
0.8,1030
0.6,1000
0.65,1000
0.75,1000
0.55,1000
0.3,1000
0.7,1020
0.2,980
0.15,1000
0.15,1000
0.05,1000
0.1,1000
0.1,1000
0.6,1000
0.9,1000
0.65,990
0.3,1010
0.15,1000
0.1,1000
0.35,1000
0.7,1000
0.9,1000
0.95,1000
0.65,1110
0.05,990
0.85,980
0.25,1000
0.25,1000
0.65,980
0.2,980
0.6,1000
0.15,960
0.55,1000
0.9,1080
0.45,980
0.25,980
0.45,1000
0.7,980
0.25,1000
0.85,980
0.8,1000
0.2,1000
0.05,990
0.3,980
0.6,1000
0.95,1000
0.75,1050
0.2,1000
0.35,1000
0.5,980
0.1,1000
0.35,970
0.45,960
0.35,1000
0.75,1090
0.6,980
0.15,1000
0.35,1000
0.45,1000
0.15,1000
0.35,990
0.25,980
0.25,1000
0.85,1030
0.7,1000
0.5,1000
0.6,1000
0.2,1000
0.25,1000
0.15,990
0.2,900
0.25,1000
0.6,1110
1.0,1000
0.85,1000
0.25,1000
0.65,1000
0.6,1000
0.75,990
0.55,1090
0.75,1000
0.35,1000
0.85,1000
0.15,1000
0.9,960
0.2,960
0.1,1000
0.35,990
0.95,1110
0.9,900
0.2,1000
0.5,1000
0.5,1000
0.45,1000
0.6,1000
0.75,1220
0.9,800
0.25,980
0.5,1000
0.7,1000
0.95,1000
0.4,1000
0.6,1000
0.45,1000
0.6,1000
0.75,990
0.45,840
0.5,960
0.45,1000
0.65,980
0.55,1230
0.7,1000
0.7,1000
0.05,1000
0.65,990
0.8,980
0.9,1000
0.45,1050
0.1,1000
0.65,980
0.75,1000
0.55,1000
0.3,1000
1.0,1080
0.2,980
0.5,1000
0.85,980
0.65,1000
0.5,1000
0.25,980
0.4,980
0.5,1090
0.5,990
0.6,980
0.8,1000
0.65,1000
0.65,1000
0.85,960
0.1,1000
0.3,980
0.7,1000
0.35,990
0.55,980
0.8,1000
0.9,1000
0.15,1000
0.85,1030
0.9,1000
0.8,1000
0.9,1000
0.75,1020
0.85,980
0.95,1000
0.15,1000
0.3,1000
0.15,1000
0.35,1000
0.4,1000
0.8,1000
0.75,990
0.65,1010
0.9,1000
1.0,1000
0.05,1000
0.25,1000
0.35,1000
0.45,1000
0.55,1000
0.65,990
1.0,980
0.7,1000
0.6,1000
0.65,960
0.95,800
0.8,1270
0.25,1000
0.65,1000
0.15,990
0.05,980
0.6,1000
0.3,940
0.6,1090
0.45,1000
0.15,1000
0.8,1000
0.05,1000
0.45,990
0.35,1070
0.35,980
0.45,1000
0.35,960
0.95,1000
0.4,1000
0.2,1000
0.6,1000
0.25,990
0.75,1090
0.65,1000
0.35,1000
0.9,1000
0.25,920
0.4,1000
0.4,1000
0.3,900
0.55,1220
0.3,980
0.7,980
0.05,1000
0.3,980
0.2,1000
1.0,970
0.3,970
1.0,1210
0.95,990
1.0,980
0.6,980
1.0,980
0.25,940
0.95,960
0.8,960
0.1,1000
0.95,1000
0.15,990
0.75,980
0.25,1000
0.65,980
0.15,1000
0.55,1000
0.5,1050
0.2,1000
0.5,1000
0.95,990
0.85,1090
0.2,960
0.35,1000
0.15,1000
0.5,1000
0.9,1000
0.3,960
0.2,1000
1.0,990
0.9,1030
0.8,1000
0.8,1000
1.0,980
0.65,1000
0.55,1000
0.9,1000
0.25,1000
0.95,1120
0.65,980
0.8,960
0.5,1000
0.9,1000
0.5,940
0.9,1000
0.35,1000
0.5,1000
0.7,1100
0.05,980
0.5,1000
0.55,1000
0.15,1000
0.15,1000
0.1,1000
0.55,920
0.95,1000
0.9,990
0.5,980
0.2,1000
0.55,1030
0.15,1000
0.95,1000
1.0,1000
0.75,1000
0.05,1000
0.4,990
1.0,980
0.65,1000
0.55,880
0.25,1000
0.95,1190
0.35,960
0.7,1000
0.4,1000
0.5,990
0.5,900
0.25,980
0.3,1000
0.85,1150
0.15,1000
1.0,980
0.1,1000
0.3,1000
0.1,980
0.9,980
0.7,980
0.3,1000
0.8,1000
0.25,1000
0.6,1000
0.2,1060
0.4,1000
0.8,990
0.7,980
0.75,1150
0.8,940
0.9,1000
0.05,1000
0.8,1000
0.3,940
0.05,1000
0.85,990
0.85,960
0.4,1000
0.75,1000
0.55,1000
0.8,1000
0.85,1000
0.4,1050
0.35,1040
0.35,980
0.55,980
0.1,1000
0.7,1000
0.3,1000
0.35,1000
0.15,1000
0.15,1000
0.65,1000
0.3,990
0.35,960
0.15,1000
0.25,1000
0.35,1070
1.0,980
0.2,1000
0.45,1000
0.9,1000
0.3,990
0.6,1170
0.8,1000
0.85,980
0.7,920
0.35,940
0.1,1000
0.45,1000
0.8,1000
0.35,990
1.0,1070
0.6,1000
1.0,980
0.7,980
0.85,1000
0.25,980
0.25,1000
0.2,1000
0.6,1060
0.05,980
0.75,1000
0.35,1000
0.65,980
0.5,1000
0.2,980
0.6,1000
0.4,1110
0.65,990
0.85,980
0.1,1000
0.95,920
0.05,1000
1.0,1000
0.95,1000
0.2,1000
0.65,1000
0.25,990
0.4,980
1.0,1030
0.7,1000
0.4,1000
0.25,1000
0.8,1000
0.4,1000
0.8,1140
0.85,910
0.55,950
0.85,1000
0.4,1000
0.55,1000
0.45,1000
0.65,1000
0.7,1000
0.9,1000
0.5,990
0.2,980
0.55,1000
0.35,1000
0.55,1030
0.05,1000
0.2,1000
1.0,1000
0.5,1000
0.1,990
0.2,980
0.15,1000
0.85,1000
0.9,1000
0.25,1000
0.95,1030
0.8,1000
0.05,1000
0.3,990
1.0,1290
0.85,1000
1.0,900
0.9,980
0.55,840
0.3,1000
0.8,1000
0.65,1000
0.15,1020
0.65,980
0.3,1000
0.25,1000
0.6,1000
0.6,1000
0.05,1000
0.7,1000
0.25,1000
0.65,990
1.0,980
0.05,1000
0.15,1000
0.2,1000
0.6,1030
1.0,1000
1.0,1000
0.45,1000
0.85,990
0.55,1050
0.45,1000
0.85,1000
0.5,1000
0.65,1000
0.35,1000
0.2,960
0.4,1000
0.5,990
0.05,1010
0.5,1000
0.05,1000
0.85,1000
0.05,1000
0.95,1000
0.05,1000
0.45,1000
0.35,980
0.2,1020
0.35,1000
0.25,1000
0.25,1000
0.1,1000
0.2,1000
0.5,1000
0.1,1000
0.55,990
0.3,980
0.85,1110
0.95,960
0.05,1000
0.95,960
1.0,1000
0.45,1000
0.3,980
0.25,990
0.35,1070
0.65,980
0.55,980
0.75,1000
0.65,1000
0.2,1000
0.05,1000
0.15,1000
0.45,990
0.95,980
0.3,1000
0.9,1000
0.2,1000
0.15,900
0.35,1130
0.55,1000
1.0,1030
0.15,990
0.4,980
0.6,1000
0.8,1000
0.7,1000
0.2,1000
0.55,1000
0.2,1000
0.05,1000
0.65,1040
0.8,980
0.55,1000
0.75,1000
0.4,1000
0.8,1000
0.35,980
0.2,1000
0.05,1000
0.65,990
0.3,980
0.35,1000
0.95,1030
0.3,1000
0.65,1000
0.6,1000
0.35,1000
0.65,1000
0.7,880
0.7,1120
0.05,1000
0.95,1000
0.4,1000
0.65,1000
0.35,1000
0.05,1000
0.15,1000
0.75,990
0.85,980
0.7,1000
0.5,1000
0.05,1000
0.25,1000
0.7,1000
0.65,1030
0.25,1000
0.35,990
0.4,980
0.4,980
0.35,1090
0.05,1000
0.65,980
0.25,980
0.05,1000
0.55,980
0.25,990
1.0,1030
0.85,1000
0.75,1000
0.1,1000
0.4,1000
0.55,1000
0.25,1000
0.65,1000
0.85,990
0.4,980
0.95,1000
0.7,1000
0.4,920
0.35,1000
0.15,1000
0.95,1110
0.1,1000
0.3,990
0.5,920
0.05,1000
0.45,1000
0.3,1000
0.35,1000
0.65,1000
0.75,1090
1.0,1000
0.2,970
0.85,1050
0.65,1000
0.55,1000
0.45,980
0.4,1000
0.2,1000
0.8,1000
0.55,1000
0.9,990
1.0,980
0.35,1000
0.35,1000
0.55,1000
0.95,1030
0.75,1000
0.5,1000
0.4,1000
1.0,990
0.05,980
0.95,1000
0.8,1000
0.65,1000
0.05,1000
0.95,1000
1.0,1030
0.75,1000
0.85,990
0.55,980
0.3,1000
0.7,1000
0.75,1000
0.65,1030
0.2,1000
0.65,1000
1.0,1230
0.25,990
0.2,980
0.95,900
0.05,1000
0.95,1000
0.85,900
0.45,1000
0.25,1000
0.5,1000
0.3,990
0.45,980
0.6,980
0.85,1000
0.15,1000
0.35,1000
0.45,1000
0.6,1050
0.65,1000
0.9,990
0.8,1030
0.2,1000
0.05,1000
0.8,980
0.95,1000
0.65,1000
0.7,1000
1.0,900
0.15,990
0.55,980
0.35,1000
1.0,1150
0.85,1000
0.2,980
0.2,1000
0.1,1000
0.4,1210
0.8,990
0.8,960
0.25,1000
0.4,960
1.0,880
0.25,1000
0.1,1000
0.35,1000
0.5,1000
0.45,930
1.0,1070
0.5,1000
0.4,1000
0.05,1000
0.9,1000
0.75,1000
0.55,1000
0.95,960
0.4,990
0.25,980
1.0,1000
0.85,1000
0.8,960
1.0,1110
0.8,1000
0.1,1000
0.8,1000
0.9,990
0.7,980
0.4,1030
0.7,1000
0.65,1000
0.5,1000
0.1,1000
0.85,1000
0.95,1000
0.35,990
0.25,980
0.35,1000
0.5,1000
0.15,1000
0.4,1000
0.65,1000
0.2,1030
0.4,1000
0.6,990
0.75,980
0.8,1000
0.9,1000
0.9,1000
0.35,940
0.15,1000
1.0,1090
1.0,1000
0.5,990
0.9,980
1.0,800
0.45,1000
0.75,1000
0.6,1230
0.8,1000
0.35,1000
0.45,980
0.4,990
0.4,1030
0.55,1000
0.85,1000
0.1,1000
0.05,1000
0.35,1000
0.35,1000
0.5,1000
0.85,990
0.95,980
0.3,1000
0.7,1000
0.85,1000
0.15,1000
1.0,980
0.85,1050
0.65,870
0.75,1210
0.2,980
0.55,1000
0.95,980
0.7,980
0.4,1000
0.45,980
0.45,1000
0.55,1000
0.55,1130
0.3,980
0.2,980
0.4,980
0.8,980
0.75,1000
0.65,950
0.65,1000
0.95,1000
0.75,990
0.35,1010
0.45,1000
0.35,1000
0.65,1000
0.1,1000
0.45,1000
0.8,1000
0.95,1000
0.75,990
0.9,980
0.9,1000
0.55,980
0.15,1000
0.35,1000
0.9,1050
0.65,1000
0.7,1000
0.7,880
0.2,980
0.45,980
0.05,1000
0.85,1160
0.3,1000
0.05,1000
0.6,1000
0.25,980
0.6,980
0.45,980
0.6,1200
0.45,1000
0.75,940
0.65,940
0.9,980
0.6,1000
0.85,980
0.9,840
0.85,980
0.25,1000
0.95,1200
0.35,1000
0.05,1000
0.8,1000
0.3,1000
0.5,1000
0.25,990
0.35,1010
0.4,1000
0.5,1000
0.7,1000
0.7,1000
0.9,1000
1.0,1000
0.15,1000
0.1,990
0.75,980
0.5,1030
0.4,1000
0.3,1000
0.15,1000
0.55,1000
0.8,1000
0.45,1000
0.15,990
0.45,1010
0.2,1000
0.4,1000
0.7,1000
0.85,1000
0.65,1000
0.6,1000
0.95,1000
0.75,990
0.3,980
0.8,1000
0.8,1000
0.2,1000
0.7,1000
0.1,1000
0.9,1030
0.6,1000
0.45,970
0.9,950
0.25,1000
0.9,1080
0.5,1000
0.2,1000
0.7,1000
1.0,1000
0.3,1000
0.7,990
0.15,980
0.35,1000
0.75,1000
0.8,1070
0.6,1000
0.95,1000
0.8,960
0.95,960
0.75,1060
0.5,980
0.05,1000
0.1,1000
1.0,1000
0.15,1000
0.45,1000
0.25,1000
0.05,1000
0.65,990
0.35,980
0.65,1030
0.9,1000
0.45,1000
0.6,1000
0.1,1000
0.05,1000
0.95,1000
0.3,990
0.8,980
0.75,1000
0.85,980
0.8,1000
0.8,1050
0.05,1000
0.7,1000
0.05,1000
0.45,990
0.9,1030
0.3,1000
0.9,980
0.05,1000
0.65,1000
0.55,1000
1.0,1000
0.6,1000
0.15,990
0.65,980
0.65,980
0.65,1000
0.6,1000
0.8,1050
0.1,1000
0.25,1000
0.95,1000
0.45,950
0.75,980
0.05,1000
0.95,1090
0.2,1000
0.6,980
0.1,1000
0.55,1000
0.8,1090
0.1,990
0.9,980
0.9,980
0.15,1000
0.9,980
0.65,980
0.3,1000
0.4,1000
0.4,1000
0.4,990
0.3,980
0.15,1000
0.8,1030
0.2,1000
0.7,1000
0.45,1000
0.95,1000
0.75,980
0.05,990
0.25,1030
0.35,1000
0.1,1000
0.3,1000
0.25,1000
0.8,1000
0.8,1000
0.05,1000
0.45,990
0.7,1050
0.5,980
0.65,1000
0.45,1000
0.3,1000
0.9,1000
0.65,980
0.15,1000
0.15,990
0.1,960
0.2,1000
0.4,1050
0.75,1000
0.8,1000
0.4,1000
0.85,1000
0.8,1000
0.4,990
0.6,980
0.5,1030
0.7,1000
0.2,1000
0.1,1000
0.85,1000
0.2,1000
0.75,1000
0.5,990
0.75,980
0.9,1000
0.25,840
0.3,1000
0.8,1000
0.8,1000
0.7,1190
0.4,1000
0.3,990
0.15,980
0.5,980
0.8,1000
0.45,1090
0.55,960
0.95,1000
0.25,1000
0.05,1000
0.15,980
0.55,980
0.55,1000
0.05,1000
0.9,1000
0.45,980
0.3,1060
0.65,1000
0.1,1000
0.2,990
0.6,980
0.55,960
0.9,1000
0.55,960
0.6,1000
0.85,1000
0.9,1110
0.3,1000
0.9,880
0.9,980
0.3,1000
0.65,1000
0.2,1000
0.2,1000
0.15,1000
0.9,1140
0.7,1000
0.55,990
0.55,1010
0.75,1000
0.25,1000
0.5,1000
0.45,1000
0.45,1000
0.3,1000
0.7,1000
0.6,990
0.35,980
0.4,1000
0.1,1000
0.65,1000
0.05,1000
0.75,1030
0.45,1000
0.7,1000
0.8,990
0.95,900
0.7,1190
0.7,1000
0.65,1000
0.9,1000
0.35,1000
0.55,920
0.95,1000
0.85,980
0.4,980
0.3,1000
0.7,1060
0.55,1000
0.65,980
0.25,1000
0.3,1000
0.6,940
0.6,990
0.7,980
0.5,1000
0.85,1000
0.1,1000
0.7,1000
0.15,1000
0.55,1090
0.35,1050
0.45,990
0.65,980
0.6,1000
0.25,1000
0.4,1000
0.3,1000
0.9,1000
0.15,980
0.15,1000
0.9,990
1.0,980
0.15,1000
0.35,980
0.05,1000
0.7,1050
0.1,1000
0.05,1000
0.75,980
0.5,920
0.05,980
0.9,1000
0.95,1160
0.75,980
0.35,1000
0.25,980
0.05,1000
0.7,1000
0.25,990
0.35,980
0.45,1000
0.8,1030
0.6,1000
0.7,1000
0.65,1000
0.55,1000
0.7,1000
0.85,990
0.55,980
0.4,1000
1.0,1000
0.5,940
0.5,1090
1.0,1000
0.4,1000
0.45,1000
0.3,960
0.9,980
0.55,1000
0.4,1060
0.9,1000
0.8,1000
0.3,1000
0.25,1000
0.8,1000
0.8,970
0.15,980
0.05,1000
0.4,1000
0.75,1050
0.35,1000
0.45,1000
0.3,1000
0.2,1000
0.7,900
0.35,1160
0.5,980
0.8,1000
0.5,960
0.1,1000
0.25,1000
0.15,1000
0.75,1000
0.15,990
1.0,980
0.95,1000
0.9,1000
0.6,1000
0.15,1000
0.85,1000
0.4,1030
0.15,1000
0.2,990
0.65,1050
0.2,1000
0.15,980
0.55,980
0.6,1000
0.3,1000
0.55,1000
0.75,1000
0.1,990
0.7,1090
0.6,1000
0.55,1000
1.0,1000
0.65,920
1.0,1000
0.75,1000
0.5,1000
0.9,1040
0.65,980
0.75,1000
0.55,1000
0.55,1000
0.15,1000
0.6,1000
0.55,980
0.75,1000
0.55,970
0.55,980
0.3,1000
0.9,1000
0.75,1050
0.65,1000
0.4,1000
0.1,1000
1.0,1000
0.2,990
0.2,1030
0.95,1000
0.85,1000
0.6,1000
0.1,1000
1.0,1000
0.7,980
0.75,1000
0.35,990
1.0,1030
0.6,1000
0.1,1000
0.1,1000
0.4,1000
0.95,1000
0.45,980
1.0,1000
0.1,990
0.1,980
0.25,1000
0.15,1000
0.25,1000
0.65,1000
0.4,1000
0.3,1030
0.6,1000
0.55,990
0.85,980
0.8,1050
0.05,1000
0.65,1000
0.1,1000
0.25,980
0.05,1000
0.5,1000
0.6,1090
0.45,980
0.2,1000
0.9,1000
0.05,1000
0.65,930
0.65,1000
0.4,1000
0.65,920
0.1,990
0.55,980
0.2,1000
0.8,1000
0.3,1000
0.8,1130
0.55,1000
0.5,980
0.3,1000
0.65,990
0.4,980
0.2,1000
0.9,1000
0.65,1000
1.0,1030
0.1,1000
0.6,1000
0.4,1000
0.9,970
0.9,980
0.6,1000
0.25,1000
0.95,1050
0.5,1000
0.2,1000
0.25,1000
0.25,1000
0.85,990
0.35,1030
0.05,1000
0.75,1000
0.9,1000
0.7,1000
0.9,980
0.15,1000
0.75,1050
0.5,990
0.9,980
0.8,1000
0.2,1000
0.45,980
0.95,1000
0.6,1000
0.95,1000
1.0,1000
0.75,990
0.8,980
0.75,1000
0.75,1030
0.75,1000
0.4,1000
0.4,1000
0.75,1000
0.25,980
0.4,990
0.3,980
0.3,1000
0.7,1000
0.25,1000
0.2,1050
0.25,1000
0.3,1000
0.55,1000
0.7,990
0.55,980
0.45,1000
0.15,1000
0.55,1000
0.95,1000
0.7,1000
0.8,1030
0.75,1030
0.8,990
0.9,980
0.05,1000
1.0,1000
0.6,1000
0.25,1000
0.45,1000
0.3,1000
0.8,1000
0.4,990
0.35,920
0.05,1000
0.7,1000
0.35,980
0.8,1000
0.8,1110
0.95,1000
0.35,1000
0.8,990
0.4,760
0.45,1000
0.65,1000
0.75,1250
0.5,1000
1.0,1000
0.5,1000
0.1,1000
0.4,990
0.1,920
0.6,1110
0.8,1000
0.2,1000
0.55,1000
0.4,980
0.8,1000
0.9,1000
0.25,990
0.85,1030
0.1,1000
0.3,1000
0.25,1000
0.7,1000
0.45,980
0.4,1000
0.05,1000
0.85,990
0.7,980
0.25,1000
0.15,1000
0.45,1000
0.75,1030
0.55,1000
0.5,1000
0.4,980
0.9,1080
0.95,980
0.65,980
0.2,1000
0.5,980
0.3,1000
0.35,1000
0.5,1000
0.35,980
0.3,990
1.0,1030
0.5,1000
0.3,1000
0.25,1000
0.45,1000
0.1,1000
0.35,1000
0.35,1030
0.5,990
0.15,980
0.55,1000
0.15,1000
0.6,1000
0.2,1000
0.15,1000
0.1,1000
1.0,920
0.3,980
0.35,980
0.3,1000
0.3,1000
0.3,1000
0.55,1000
0.15,1140
0.7,980
0.8,1000
1.0,940
0.4,980
0.5,1000
0.65,1000
0.25,1080
0.2,1000
0.2,1000
0.7,1000
0.45,1000
0.95,990
0.2,980
0.35,1000
1.0,1030
0.45,1000
0.4,1000
0.15,1000
0.75,1000
0.3,1000
0.95,990
0.9,980
0.55,900
0.55,1000
1.0,980
0.7,1000
0.5,1250
0.9,900
0.05,1000
0.7,990
0.25,1010
0.15,1000
0.55,1000
0.35,1000
0.55,1000
1.0,1000
0.3,1000
0.95,980
0.1,990
0.1,980
0.55,1000
0.8,1000
1.0,1050
0.8,1000
0.45,1000
0.05,1000
0.4,1000
0.8,990
0.2,980
0.25,1000
0.75,1000
0.1,1000
0.15,1030
0.8,1000
0.05,1000
0.1,1000
0.8,920
0.8,980
0.75,1100
0.95,1000
0.2,1000
0.3,1000
0.75,1000
0.65,1000
0.15,1000
0.85,990
0.95,1010
0.9,1000
0.45,1000
0.3,1000
0.85,1000
0.5,1000
0.25,1000
0.8,910
0.95,1110
0.9,980
0.3,1000
0.15,1000
0.3,1000
0.25,1000
0.1,1000
0.85,1000
0.65,1000
0.35,990
0.45,980
0.8,1000
1.0,1000
0.9,1000
0.8,1030
0.15,1000
0.45,1000
0.6,1000
0.1,980
0.4,1020
0.15,1000
0.65,1000
0.5,1000
0.45,1000
0.1,1000
0.25,1000
0.55,1000
0.15,990
0.7,1010
0.8,1000
0.75,1000
0.9,1000
0.4,1000
0.15,1000
0.5,1000
0.95,1000
0.75,1110
1.0,980
0.85,980
0.75,930
0.4,1000
0.2,1000
0.55,1000
0.4,1000
0.15,1000
0.15,1020
0.5,980
0.5,1000
0.35,1000
0.05,1000
0.3,1000
0.15,1000
0.5,1000
0.2,1000
0.4,990
0.35,980
0.9,1000
0.95,1000
0.9,1030
0.9,1000
0.6,1000
0.9,1000
1.0,1000
0.75,990
0.1,980
0.15,1000
0.85,1000
0.55,980
0.05,1000
0.55,1000
0.75,1050
0.9,1050
0.9,990
0.25,960
1.0,1000
0.55,1000
0.1,1000
0.5,1000
0.45,1000
0.1,1000
0.7,960
0.1,990
0.25,1070
0.9,1000
0.25,1000
0.3,1000
0.8,980
0.15,1000
0.65,1000
0.35,1000
0.5,990
1.0,1030
1.0,1000
0.4,1000
0.3,980
0.9,1000
0.05,1000
0.45,1000
0.1,1000
0.75,1060
0.15,980
0.75,1000
0.5,1000
0.75,1000
0.1,1000
1.0,980
0.4,980
0.1,1000
0.4,990
1.0,980
0.4,1000
0.15,1000
0.3,1000
0.95,980
0.7,1000
0.85,1050
0.35,1000
0.65,990
0.9,980
0.7,1000
0.45,1000
0.85,1030
0.1,1000
0.7,1000
0.1,1000
0.85,1000
0.35,1120
0.7,980
0.9,1000
0.7,980
0.85,920
0.75,1000
0.1,1000
0.6,1000
0.5,960
0.3,990
0.65,980
0.2,1090
0.45,980
0.05,1000
0.05,1000
0.05,1000
0.15,1000
0.75,1000
0.2,990
0.9,840
0.65,980
0.2,1000
0.9,1000
0.1,1000
0.65,1000
0.8,1190
0.6,1000
0.2,1020
0.15,980
0.55,1000
0.9,1000
0.75,1000
0.2,1000
0.45,1000
0.55,1000
0.55,1000
0.15,990
0.3,980
0.6,1000
0.35,1000
0.9,1000
0.25,1030
0.4,1000
0.35,1000
0.7,1000
0.65,990
0.7,960
0.3,1000
0.9,1000
0.3,1000
0.45,1000
0.65,1050
0.95,1000
0.4,1000
0.05,990
0.15,1010
0.15,1000
0.35,1000
0.7,1000
0.05,1000
0.7,1000
0.45,1000
0.05,1000
0.3,990
0.4,980
0.35,1000
0.2,1000
0.95,1000
0.8,1050
0.4,980
0.3,1000
0.2,1000
0.55,990
0.35,980
0.3,1000
0.5,1000
1.0,1030
0.35,1000
0.45,1000
0.15,1000
0.6,1000
0.15,990
0.25,1010
0.55,1000
0.8,1000
0.95,1000
0.2,1000
0.9,1000
0.3,1000
0.2,1000
0.8,1060
0.05,980
0.7,980
0.65,980
0.7,1000
0.6,1000
0.4,1000
0.5,1000
0.45,1000
0.85,990
0.75,960
0.75,1000
0.95,1000
0.2,1050
0.9,1000
0.25,1000
0.25,1000
0.9,1000
0.05,990
0.7,980
0.75,1190
0.35,1000
0.05,1000
0.35,1000
0.45,1000
1.0,840
0.55,1270
0.15,990
0.3,980
0.15,1000
0.85,1000
0.2,840
0.45,920
0.75,1000
0.4,1000
0.2,1000
0.6,990
1.0,1070
0.3,1000
0.35,1000
0.05,1000
0.7,1000
1.0,940
0.2,1000
0.3,1000
0.9,970
0.25,980
0.1,1000
0.4,980
0.8,760
0.85,1000
0.75,760
0.45,1550
1.0,1000
1.0,990
0.9,1030
0.75,1000
0.1,1000
0.2,1000
0.8,980
0.75,1000
0.8,1000
0.65,980
0.45,990
0.35,940
0.7,1000
0.4,1000
0.05,1000
0.8,1090
0.9,1000
0.5,1000
0.8,980
0.65,990
0.9,1070
0.2,1000
0.75,1000
0.7,980
0.65,980
0.35,1000
0.3,1000
0.35,1030
0.7,990
1.0,980
0.95,1000
0.8,1000
0.95,1000
0.8,1000
0.7,1000
0.55,1000
0.45,880
0.65,990
1.0,1210
0.35,1000
0.75,960
0.2,1000
1.0,960
0.6,1000
0.95,1000
0.2,980
0.1,990
0.05,1050
1.0,1000
0.25,1000
0.35,1000
0.2,1000
0.5,1000
0.3,980
0.95,1090
1.0,990
0.05,980
0.85,1000
0.65,980
0.45,1000
0.6,1000
0.9,980
0.55,980
0.9,1000
1.0,1020
0.9,980
0.9,1000
0.15,1000
0.1,1000
0.75,1000
0.5,1000
0.9,1000
0.05,1000
0.6,1080
0.9,980
1.0,980
0.3,1000
0.15,1000
0.35,1000
0.2,980
0.85,980
0.8,1000
1.0,990
0.8,980
0.4,1000
1.0,1030
0.05,1000
0.25,1000
0.95,1000
0.25,1000
0.05,1000
0.9,990
0.55,980
0.15,1030
0.3,1000
0.85,1000
0.95,1000
0.1,1000
0.45,1000
1.0,1030
0.35,990
0.3,980
0.1,1000
0.3,1000
0.4,1000
0.75,1000
0.75,1000
0.25,1000
0.4,1000
0.85,990
1.0,1010
0.85,1000
0.95,1000
0.8,1000
0.2,1000
0.6,1000
0.5,1000
1.0,1000
0.4,990
0.6,980
0.15,1000
0.6,1000
1.0,760
0.5,1000
0.95,1270
0.8,1000
0.45,1000
0.4,980
0.45,920
0.4,1000
0.9,1000
1.0,1100
0.75,1000
0.55,1000
0.65,1000
0.9,980
0.1,990
0.9,1090
0.45,1000
0.9,1000
0.75,1000
1.0,1000
0.8,940
0.05,1000
0.6,1000
0.1,990
0.75,980
0.95,1000
0.8,1090
0.45,1000
0.45,1000
0.65,980
0.85,960
0.3,1000
0.4,990
0.3,980
0.05,1000
0.9,1030
0.45,1000
0.9,1000
0.2,1000
0.15,1000
0.05,1000
0.1,990
0.85,1050
0.05,1000
0.7,980
0.65,1000
0.45,1000
0.7,1000
0.15,980
1.0,1000
0.95,1060
0.5,980
0.95,1000
0.65,980
0.95,1000
0.5,1000
1.0,1000
0.25,980
0.85,1000
0.55,990
0.1,980
0.3,1030
0.1,1000
0.15,1000
0.65,1000
0.75,1000
0.55,1000
0.5,1000
0.2,990
0.45,980
0.15,1000
0.3,1000
0.55,1000
1.0,1000
0.9,1000
0.25,1030
0.35,1000
0.6,1020
0.4,980
0.25,1000
0.25,1000
0.25,1000
0.75,1000
0.05,1000
0.2,1000
0.85,1000
0.7,990
0.35,960
0.85,900
0.8,1150
0.35,1000
0.05,1000
0.75,1000
0.05,1000
0.5,1000
0.05,990
0.45,980
0.8,1000
0.45,1000
0.25,1000
0.6,1000
0.45,1050
0.35,980
0.6,1000
0.2,990
0.5,980
0.25,1000
1.0,1000
0.65,980
0.15,1000
0.7,1050
1.0,1000
0.85,1000
0.25,990
0.7,980
0.9,1030
0.75,1000
0.65,1000
0.95,1000
0.2,1000
0.25,1000
0.45,1000
0.15,990
0.25,1030
0.9,1000
0.3,1000
0.5,1000
1.0,1000
0.1,1000
0.65,980
0.6,1090
0.2,990
0.15,980
0.75,1000
0.25,1000
0.8,940
0.85,1000
0.45,1000
0.3,1000
1.0,1000
0.65,980
0.8,1040
0.4,1000
0.8,980
0.4,1000
0.25,1000
0.7,1000
0.45,1000
0.85,1050
0.85,990
0.75,980
0.8,980
0.1,1000
1.0,1000
0.55,1000
0.15,1000
0.9,1000
0.9,1000
0.75,940
0.8,980
0.8,980
0.3,1160
