game_id,file,button_seat,small_blind_position,small_blind_amount,big_blind_amount,username,position,card_1,card_2,action,round_bet,round,stack_before_action,pot_before_action,max_bet_before_action,player_bet_before_action,flop_1,flop_2,flop_3,turn,river
730206056,data/File198.txt,9,1,0.5,1.0,IlxxxlI,3,8s,As,fold,0.0,0,40.0,1.5,1.0,0.0,,,,,
730206130,data/File198.txt,3,4,1.0,2.0,IlxxxlI,2,3c,4c,fold,0.0,0,40.0,3.0,2.0,0.0,Kd,9s,Ad,,
730206197,data/File198.txt,5,6,0.5,1.0,IlxxxlI,3,2s,4d,fold,0.0,0,41.8,1.5,1.0,0.0,6c,Qd,Qc,,
730206300,data/File198.txt,8,1,2.0,4.0,IlxxxlI,8,9d,8h,fold,0.0,0,114.9,14.0,8.0,0.0,4c,3c,As,,
730206331,data/File198.txt,7,8,1.0,2.0,IlxxxlI,2,Kd,3h,fold,0.0,0,92.0,7.0,2.0,0.0,9h,Jd,Ac,8h,2d
730206372,data/File198.txt,8,9,1.0,2.0,IlxxxlI,8,7c,Kc,raise,4.0,0,112.05,3.0,2.0,0.0,,,,,
730206470,data/File198.txt,8,9,0.5,1.0,IlxxxlI,1,5h,4c,fold,0.0,0,77.69,4.0,2.5,1.0,,,,,
730206474,data/File198.txt,1,2,0.5,1.0,IlxxxlI,3,3s,6h,fold,0.0,0,39.0,12.0,8.0,1.0,Kc,6c,4s,,
730206584,data/File198.txt,6,7,0.5,1.0,IlxxxlI,9,2d,Jc,fold,0.0,0,40.0,1.5,1.0,0.0,As,6d,3c,,
730206634,data/File198.txt,1,2,2.0,4.0,IlxxxlI,8,Js,6s,fold,0.0,0,114.9,6.0,4.0,0.0,9c,10s,9s,,
730206660,data/File198.txt,4,,1.0,2.0,IlxxxlI,2,Kd,10c,raise,4.0,0,40.0,3.0,2.0,0.0,6s,9h,As,,
730206660,data/File198.txt,4,,1.0,2.0,IlxxxlI,2,Kd,10c,raise,4.27,0,36.0,9.0,4.0,4.0,6s,9h,As,,
730206716,data/File198.txt,3,4,0.5,1.0,IlxxxlI,1,7d,2c,fold,0.0,0,95.29,7.5,5.0,0.0,10d,6s,7s,Js,5d
730206745,data/File198.txt,9,1,0.5,1.0,IlxxxlI,1,9h,Jc,fold,0.0,0,77.19,11.0,7.0,0.5,,,,,
730206879,data/File198.txt,9,1,1.0,2.0,IlxxxlI,8,2s,6s,fold,0.0,0,115.05,9.0,6.0,0.0,,,,,
730206996,data/File198.txt,6,1,0.5,1.0,IlxxxlI,3,Jh,6h,fold,0.0,0,41.8,1.5,1.0,0.0,,,,,
730207031,data/File198.txt,8,9,1.0,2.0,IlxxxlI,2,Jh,2d,fold,0.0,0,92.0,3.0,2.0,0.0,3c,5c,4d,7c,
730207118,data/File198.txt,1,2,0.5,1.0,IlxxxlI,1,2h,Jh,fold,0.0,0,77.19,4.5,3.0,0.0,Ac,Qs,4d,9h,7d
730207117,data/File198.txt,5,6,1.0,2.0,IlxxxlI,2,Jd,3d,fold,0.0,0,44.55,3.0,2.0,0.0,,,,,
730207257,data/File198.txt,1,3,1.0,2.0,IlxxxlI,8,Ks,Kh,raise,4.0,0,115.05,3.0,2.0,0.0,,,,,
730207377,data/File198.txt,2,,2.0,4.0,IlxxxlI,8,Jc,Jh,raise,8.0,0,114.9,6.0,4.0,0.0,,,,,
730207406,data/File198.txt,2,3,0.5,1.0,IlxxxlI,3,Js,5d,fold,0.0,0,39.5,3.5,2.0,0.5,,,,,
730207436,data/File198.txt,7,8,0.5,1.0,IlxxxlI,9,6c,Ac,call,1.0,0,39.0,3.0,2.0,1.0,7d,3d,6h,,
730207436,data/File198.txt,7,8,0.5,1.0,IlxxxlI,9,6c,Ac,raise,1.9,0,38.0,4.0,2.0,2.0,7d,3d,6h,,
730207539,data/File198.txt,1,2,0.5,1.0,IlxxxlI,3,Qh,Jd,call,2.0,0,40.8,4.0,3.0,1.0,6s,Kc,9h,7d,
730207539,data/File198.txt,1,2,0.5,1.0,IlxxxlI,3,Qh,Jd,call,2.85,0,38.8,8.85,5.85,3.0,6s,Kc,9h,7d,
730207539,data/File198.txt,1,2,0.5,1.0,IlxxxlI,3,Qh,Jd,fold,0.0,0,35.949999999999996,19.11,13.26,5.85,6s,Kc,9h,7d,
730207706,data/File198.txt,1,2,1.0,2.0,IlxxxlI,2,Kc,9s,fold,0.0,0,44.55,9.0,6.0,1.0,Ks,Jc,3h,5s,
730207968,data/File198.txt,2,3,0.5,1.0,IlxxxlI,1,Qh,Ks,raise,4.0,0,77.19,3.5,2.0,0.0,Ad,8c,Kc,,
730207968,data/File198.txt,2,3,0.5,1.0,IlxxxlI,1,Qh,Ks,raise,6.41,0,73.19,13.5,4.0,4.0,Ad,8c,Kc,,
730208006,data/File198.txt,3,4,1.0,2.0,IlxxxlI,8,Jd,3h,fold,0.0,0,118.05,3.0,2.0,0.0,,,,,
730208007,data/File198.txt,3,4,2.0,4.0,IlxxxlI,8,Jh,9s,fold,0.0,0,120.9,6.0,4.0,0.0,,,,,
730208185,data/File198.txt,8,9,0.5,1.0,IlxxxlI,9,8c,9s,fold,0.0,0,41.3,2.5,1.0,0.5,6h,6c,10d,As,
730208238,data/File198.txt,3,,0.5,1.0,IlxxxlI,3,4d,10c,fold,0.0,0,40.0,3.5,1.0,0.0,,,,,
730208435,data/File198.txt,2,3,0.5,1.0,IlxxxlI,3,Kh,3c,fold,0.0,0,39.5,4.5,3.0,0.5,,,,,
730208441,data/File198.txt,4,6,2.0,4.0,IlxxxlI,8,4c,9c,fold,0.0,0,120.9,6.0,4.0,0.0,7h,Ah,9d,,
730208489,data/File198.txt,3,4,0.5,1.0,IlxxxlI,1,7s,2h,fold,0.0,0,86.02,2.5,1.0,0.0,3h,5s,8h,Jc,Kc
730208631,data/File198.txt,4,5,1.0,2.0,IlxxxlI,8,4d,10c,fold,0.0,0,118.05,3.0,2.0,0.0,8c,Qh,7d,3s,9c
730208696,data/File198.txt,4,5,0.5,1.0,IlxxxlI,3,6s,3h,fold,0.0,0,40.0,1.5,1.0,0.0,,,,,
730208779,data/File198.txt,2,3,1.0,2.0,IlxxxlI,2,Ac,3d,fold,0.0,0,44.55,9.0,6.0,0.0,2c,10c,As,4c,Kd
730208884,data/File198.txt,4,5,0.5,1.0,IlxxxlI,1,7h,10c,fold,0.0,0,95.29,1.5,1.0,0.0,Jd,9h,Jh,Ah,Ac
730208894,data/File198.txt,6,7,2.0,4.0,IlxxxlI,8,Ad,Qh,raise,13.0,0,116.9,14.0,8.0,4.0,,,,,
730208921,data/File198.txt,4,5,0.5,1.0,IlxxxlI,1,6h,3d,fold,0.0,0,86.02,1.5,1.0,0.0,2s,10s,2d,,
730208948,data/File198.txt,3,4,0.5,1.0,IlxxxlI,3,2h,4s,fold,0.0,0,40.0,4.5,3.0,0.0,,,,,
730209063,data/File198.txt,5,6,0.5,1.0,IlxxxlI,3,5h,3s,fold,0.0,0,40.0,4.0,2.5,0.0,2c,8d,3h,,
730209240,data/File198.txt,5,6,1.0,2.0,IlxxxlI,8,10s,5c,fold,0.0,0,118.05,3.0,2.0,0.0,,,,,
730209422,data/File198.txt,9,1,1.0,2.0,IlxxxlI,2,Ad,Ac,raise,5.0,0,90.0,5.0,2.0,2.0,9h,Qs,Kd,5d,
730209422,data/File198.txt,9,1,1.0,2.0,IlxxxlI,2,Ad,Ac,raise,7.12,0,85.0,15.0,7.0,7.0,9h,Qs,Kd,5d,
730209422,data/File198.txt,9,1,1.0,2.0,IlxxxlI,2,Ad,Ac,raise,29.0,0,77.88,29.240000000000002,14.120000000000001,14.120000000000001,9h,Qs,Kd,5d,
730209471,data/File198.txt,7,8,2.0,4.0,IlxxxlI,8,Kc,8c,fold,0.0,0,128.9,16.0,10.0,2.0,Ad,3d,8d,5h,
730209485,data/File198.txt,5,6,0.5,1.0,IlxxxlI,1,3h,Ac,fold,0.0,0,86.02,1.5,1.0,0.0,5c,8h,Ah,,
730209503,data/File198.txt,3,4,1.0,2.0,IlxxxlI,2,Js,Jd,raise,4.0,0,44.55,3.0,2.0,0.0,3h,Jc,Jh,4h,
730209503,data/File198.txt,3,4,1.0,2.0,IlxxxlI,2,Js,Jd,check,0.0,0,40.55,7.0,4.0,4.0,3h,Jc,Jh,4h,
730209503,data/File198.txt,3,4,1.0,2.0,IlxxxlI,2,Js,Jd,raise,5.7,0,40.55,7.0,4.0,4.0,3h,Jc,Jh,4h,
730209582,data/File198.txt,4,5,0.5,1.0,IlxxxlI,3,Kc,Ad,raise,2.0,0,40.0,1.5,1.0,0.0,,,,,
730209582,data/File198.txt,4,5,0.5,1.0,IlxxxlI,3,Kc,Ad,raise,16.0,0,38.0,8.5,5.0,2.0,,,,,
730209686,data/File198.txt,6,7,0.5,1.0,IlxxxlI,3,4s,3d,fold,0.0,0,40.0,3.5,2.0,0.0,7c,Qc,4c,10h,2h
730209753,data/File198.txt,9,1,0.5,1.0,IlxxxlI,9,5s,8d,fold,0.0,0,41.3,14.5,9.0,0.0,,,,,
730209835,data/File198.txt,6,7,1.0,2.0,IlxxxlI,8,3d,2d,fold,0.0,0,116.05,15.0,6.0,2.0,7h,4s,2s,,
730210124,data/File198.txt,8,9,2.0,4.0,IlxxxlI,8,Qd,Kd,raise,8.0,0,128.9,6.0,4.0,0.0,5d,4c,3h,Jd,3d
730210124,data/File198.txt,8,9,2.0,4.0,IlxxxlI,8,Qd,Kd,check,0.0,0,120.9,18.0,8.0,8.0,5d,4c,3h,Jd,3d
730210124,data/File198.txt,8,9,2.0,4.0,IlxxxlI,8,Qd,Kd,call,5.95,0,120.9,23.95,13.95,8.0,5d,4c,3h,Jd,3d
730210124,data/File198.txt,8,9,2.0,4.0,IlxxxlI,8,Qd,Kd,raise,59.0,0,114.95,44.72,28.77,13.95,5d,4c,3h,Jd,3d
730210164,data/File198.txt,1,2,1.0,2.0,IlxxxlI,2,3h,9c,fold,0.0,0,104.66,3.0,2.0,1.0,,,,,
730210187,data/File198.txt,4,,1.0,2.0,IlxxxlI,2,8c,7h,fold,0.0,0,49.1,3.0,2.0,0.0,,,,,
730210283,data/File198.txt,5,6,0.5,1.0,IlxxxlI,3,Kd,9c,fold,0.0,0,46.5,1.5,1.0,0.0,,,,,
730210329,data/File198.txt,6,7,0.5,1.0,IlxxxlI,1,6h,5c,fold,0.0,0,86.02,1.5,1.0,0.0,,,,,
730210338,data/File198.txt,7,8,1.0,2.0,IlxxxlI,8,Qc,Kd,raise,13.0,0,115.05,8.0,5.0,1.0,5d,8c,9d,7h,Qh
730210338,data/File198.txt,7,8,1.0,2.0,IlxxxlI,8,Qc,Kd,fold,0.0,0,102.05,220.5,133.0,14.0,5d,8c,9d,7h,Qh
730210387,data/File198.txt,1,2,0.5,1.0,IlxxxlI,9,4h,As,fold,0.0,0,41.3,1.5,1.0,0.0,Qc,Ah,8h,,
730210414,data/File198.txt,2,3,1.0,2.0,IlxxxlI,2,Qs,10h,fold,0.0,0,104.66,13.0,8.0,0.0,Jh,10c,9d,5c,7c
730210497,data/File198.txt,5,6,1.0,2.0,IlxxxlI,2,Ks,Js,raise,4.0,0,49.1,3.0,2.0,0.0,,,,,
730210497,data/File198.txt,5,6,1.0,2.0,IlxxxlI,2,Ks,Js,fold,0.0,0,45.1,17.0,12.0,4.0,,,,,
730210760,data/File198.txt,6,1,0.5,1.0,IlxxxlI,3,Qh,2h,fold,0.0,0,46.5,1.5,1.0,0.0,,,,,
730210797,data/File198.txt,7,8,0.5,1.0,IlxxxlI,1,6d,9d,fold,0.0,0,86.02,1.5,1.0,0.0,5h,As,Jd,10c,
730210848,data/File198.txt,6,1,1.0,2.0,IlxxxlI,2,Jd,9c,fold,0.0,0,43.1,9.0,6.0,2.0,,,,,
730210954,data/File198.txt,8,9,1.0,2.0,IlxxxlI,8,Js,7d,fold,0.0,0,102.05,3.0,2.0,0.0,,,,,
730210969,data/File198.txt,2,3,0.5,1.0,IlxxxlI,9,Kh,4c,fold,0.0,0,41.3,1.5,1.0,0.0,6d,10h,3h,Qd,8s
730210986,data/File198.txt,5,6,0.5,1.0,IlxxxlI,1,4h,Qc,fold,0.0,0,95.29,1.5,1.0,0.0,,,,,
730211018,data/File198.txt,7,8,0.5,1.0,IlxxxlI,3,8c,3c,fold,0.0,0,40.0,6.5,2.5,0.0,10d,Kd,10s,Jh,4c
730211067,data/File198.txt,9,1,2.0,4.0,IlxxxlI,8,3h,2s,fold,0.0,0,159.12,6.0,4.0,0.0,,,,,
730211095,data/File198.txt,1,2,1.0,2.0,IlxxxlI,2,10c,Kh,fold,0.0,0,42.1,9.0,6.0,1.0,,,,,
730211172,data/File198.txt,1,2,0.5,1.0,IlxxxlI,3,Ks,8c,fold,0.0,0,45.5,4.0,3.0,1.0,,,,,
730211310,data/File198.txt,2,3,1.0,2.0,IlxxxlI,2,9c,Qh,raise,4.0,0,42.1,3.0,2.0,0.0,,,,,
730211356,data/File198.txt,9,1,1.0,2.0,IlxxxlI,8,9c,6s,fold,0.0,0,102.05,3.0,2.0,0.0,Qc,4c,3h,,
730211554,data/File198.txt,2,3,0.5,1.0,IlxxxlI,3,2s,7d,fold,0.0,0,45.0,3.5,2.0,0.5,8h,As,9c,5h,Js
730211566,data/File198.txt,1,2,2.0,4.0,IlxxxlI,8,7h,9s,fold,0.0,0,159.12,6.0,4.0,0.0,,,,,
730211635,data/File198.txt,8,9,0.5,1.0,IlxxxlI,1,6d,7s,fold,0.0,0,85.02,4.0,2.5,1.0,,,,,
730211697,data/File198.txt,3,4,1.0,2.0,IlxxxlI,2,Jd,8d,raise,4.0,0,45.1,3.0,2.0,0.0,,,,,
730211803,data/File198.txt,6,7,0.5,1.0,IlxxxlI,1,9h,2c,fold,0.0,0,95.29,1.5,1.0,0.0,,,,,
730211815,data/File198.txt,3,4,1.0,2.0,IlxxxlI,2,7c,Ks,fold,0.0,0,104.66,9.0,6.0,0.0,4d,Ac,8s,10d,Kh
730211953,data/File198.txt,2,,2.0,4.0,IlxxxlI,8,5c,Qc,fold,0.0,0,159.12,6.0,4.0,0.0,6h,9c,Ks,3c,2h
730211997,data/File198.txt,3,4,0.5,1.0,IlxxxlI,9,10d,5d,fold,0.0,0,41.3,1.5,1.0,0.0,,,,,
730212014,data/File198.txt,1,2,1.0,2.0,IlxxxlI,8,5d,7h,fold,0.0,0,102.05,3.0,2.0,0.0,5h,5s,Js,3c,
730212178,data/File198.txt,4,,1.0,2.0,IlxxxlI,2,Jd,3d,fold,0.0,0,48.1,3.0,2.0,0.0,,,,,
730212190,data/File198.txt,9,1,0.5,1.0,IlxxxlI,1,8h,5s,fold,0.0,0,84.52,7.5,3.0,0.5,9c,2d,Jd,,
730212269,data/File198.txt,3,4,0.5,1.0,IlxxxlI,3,3d,Jc,fold,0.0,0,45.0,1.5,1.0,0.0,,,,,
730212437,data/File198.txt,7,8,0.5,1.0,IlxxxlI,1,9c,As,fold,0.0,0,95.29,1.5,1.0,0.0,,,,,
730212469,data/File198.txt,5,6,1.0,2.0,IlxxxlI,2,8c,7c,fold,0.0,0,48.1,3.0,2.0,0.0,,,,,
730212548,data/File198.txt,4,5,0.5,1.0,IlxxxlI,9,6d,2d,fold,0.0,0,41.3,1.5,1.0,0.0,,,,,
730212575,data/File198.txt,4,5,0.5,1.0,IlxxxlI,3,2d,4c,fold,0.0,0,45.0,1.5,1.0,0.0,,,,,
730212826,data/File198.txt,8,9,0.5,1.0,IlxxxlI,3,6d,3d,fold,0.0,0,40.0,1.5,1.0,0.0,,,,,
730212900,data/File198.txt,4,5,1.0,2.0,IlxxxlI,2,4c,6s,fold,0.0,0,104.66,11.0,4.0,0.0,Ac,4h,10d,,
730212950,data/File198.txt,3,4,2.0,4.0,IlxxxlI,8,9h,9c,fold,0.0,0,159.12,18.0,12.0,0.0,,,,,
730213001,data/File198.txt,6,1,1.0,2.0,IlxxxlI,2,Qd,4c,fold,0.0,0,46.1,14.0,2.0,2.0,10h,Ac,10c,,
730213075,data/File198.txt,5,6,0.5,1.0,IlxxxlI,3,9d,4c,fold,0.0,0,45.0,1.5,1.0,0.0,Qs,Js,Qd,,
730213099,data/File198.txt,8,9,0.5,1.0,IlxxxlI,1,5d,Ks,fold,0.0,0,94.29,7.5,3.0,1.0,Ad,2s,7h,,
730213098,data/File198.txt,1,2,0.5,1.0,IlxxxlI,1,Ad,5h,fold,0.0,0,84.52,4.5,3.0,0.0,,,,,
730213264,data/File198.txt,5,6,0.5,1.0,IlxxxlI,9,As,Ad,raise,2.0,0,41.3,1.5,1.0,0.0,,,,,
730213346,data/File198.txt,4,5,2.0,4.0,IlxxxlI,8,4s,As,fold,0.0,0,159.12,6.0,4.0,0.0,5c,10d,Ks,Kd,5s
730213359,data/File198.txt,9,1,0.5,1.0,IlxxxlI,3,8c,2c,fold,0.0,0,40.0,1.5,1.0,0.0,,,,,
730213373,data/File198.txt,2,3,1.0,2.0,IlxxxlI,8,2h,9d,fold,0.0,0,102.05,3.0,2.0,0.0,3c,Ac,6s,8d,6h
730213527,data/File198.txt,2,3,0.5,1.0,IlxxxlI,1,Qs,Qh,raise,8.0,0,84.52,4.5,3.0,0.0,Jh,2d,Kh,,
730213527,data/File198.txt,2,3,0.5,1.0,IlxxxlI,1,Qs,Qh,call,10.0,0,76.52,27.5,18.0,8.0,Jh,2d,Kh,,
730213527,data/File198.txt,2,3,0.5,1.0,IlxxxlI,1,Qs,Qh,fold,0.0,0,66.52,55.31,35.81,18.0,Jh,2d,Kh,,
730213553,data/File198.txt,1,2,1.0,2.0,IlxxxlI,2,5s,10h,fold,0.0,0,45.1,11.0,4.0,1.0,Qh,7h,7c,Ad,3h
730213683,data/File198.txt,6,7,0.5,1.0,IlxxxlI,9,2s,Qh,fold,0.0,0,42.8,1.5,1.0,0.0,10c,Ac,4h,,
730213793,data/File198.txt,5,,1.0,2.0,IlxxxlI,2,Qs,Qc,raise,4.0,0,104.66,3.0,2.0,0.0,5h,2d,Jh,,
730213793,data/File198.txt,5,,1.0,2.0,IlxxxlI,2,Qs,Qc,raise,5.0,0,100.66,9.0,4.0,4.0,5h,2d,Jh,,
730213807,data/File198.txt,6,1,0.5,1.0,IlxxxlI,3,Qc,6h,fold,0.0,0,45.0,1.5,1.0,0.0,7s,Jc,6c,,
730213832,data/File198.txt,9,1,0.5,1.0,IlxxxlI,1,Jc,Qs,fold,0.0,0,93.79,3.5,2.0,0.5,,,,,
730213930,data/File198.txt,1,2,0.5,1.0,IlxxxlI,3,7s,3h,fold,0.0,0,39.0,10.5,3.0,1.0,Kd,8d,2c,3c,
730214306,data/File198.txt,3,4,1.0,2.0,IlxxxlI,8,Jc,Jh,raise,4.0,0,102.05,3.0,2.0,0.0,,,,,
730214579,data/File198.txt,1,2,0.5,1.0,IlxxxlI,3,8d,4c,fold,0.0,0,44.0,4.0,3.0,1.0,,,,,
730214597,data/File198.txt,7,8,0.5,1.0,IlxxxlI,9,10d,Jh,fold,0.0,0,41.8,4.0,2.5,1.0,,,,,
730214679,data/File198.txt,1,2,0.5,1.0,IlxxxlI,1,5h,2c,fold,0.0,0,93.79,4.5,3.0,0.0,,,,,
730214680,data/File198.txt,3,4,0.5,1.0,IlxxxlI,1,3h,6c,fold,0.0,0,66.52,4.5,3.0,0.0,9c,9h,Jh,,
730214690,data/File198.txt,5,6,2.0,4.0,IlxxxlI,8,9s,2c,fold,0.0,0,159.12,6.0,4.0,0.0,Jd,7s,9h,,
730214723,data/File198.txt,6,7,1.0,2.0,IlxxxlI,2,10c,9h,fold,0.0,0,109.21,3.0,2.0,0.0,6c,3h,6s,,
730214941,data/File198.txt,4,5,1.0,2.0,IlxxxlI,8,Kd,Ad,raise,4.0,0,105.05,3.0,2.0,0.0,7s,10s,4c,,
730214941,data/File198.txt,4,5,1.0,2.0,IlxxxlI,8,Kd,Ad,fold,0.0,0,101.05,19.17,10.17,4.0,7s,10s,4c,,
730215007,data/File198.txt,2,3,1.0,2.0,IlxxxlI,2,2s,9h,fold,0.0,0,45.1,3.0,2.0,0.0,Kd,10d,Jc,5c,10s
730215155,data/File198.txt,2,3,0.5,1.0,IlxxxlI,3,8s,9h,call,0.5,0,39.5,2.5,1.0,0.5,7c,Ks,Jd,Qc,Ah
730215155,data/File198.txt,2,3,0.5,1.0,IlxxxlI,3,8s,9h,check,0.0,0,39.0,3.0,1.0,1.0,7c,Ks,Jd,Qc,Ah
730215155,data/File198.txt,2,3,0.5,1.0,IlxxxlI,3,8s,9h,fold,0.0,0,39.0,5.0,3.0,1.0,7c,Ks,Jd,Qc,Ah
730215234,data/File198.txt,6,7,2.0,4.0,IlxxxlI,8,3h,7d,check,0.0,0,155.12,12.0,4.0,4.0,4h,Qd,Ad,5s,9h
730215234,data/File198.txt,6,7,2.0,4.0,IlxxxlI,8,3h,7d,check,0.0,0,155.12,12.0,4.0,4.0,4h,Qd,Ad,5s,9h
730215234,data/File198.txt,6,7,2.0,4.0,IlxxxlI,8,3h,7d,check,0.0,0,155.12,12.0,4.0,4.0,4h,Qd,Ad,5s,9h
730215234,data/File198.txt,6,7,2.0,4.0,IlxxxlI,8,3h,7d,check,0.0,0,155.12,12.0,4.0,4.0,4h,Qd,Ad,5s,9h
730215234,data/File198.txt,6,7,2.0,4.0,IlxxxlI,8,3h,7d,fold,0.0,0,155.12,20.0,8.0,4.0,4h,Qd,Ad,5s,9h
730215248,data/File198.txt,8,9,0.5,1.0,IlxxxlI,9,8h,Qh,call,0.5,0,41.3,3.5,1.0,0.5,Kc,Ks,8d,,
730215248,data/File198.txt,8,9,0.5,1.0,IlxxxlI,9,8h,Qh,raise,1.9,0,40.8,4.0,1.0,1.0,Kc,Ks,8d,,
730215281,data/File198.txt,2,3,0.5,1.0,IlxxxlI,3,8h,5s,fold,0.0,0,43.5,7.5,3.0,0.5,Qc,3h,2d,7h,
730215337,data/File198.txt,2,3,0.5,1.0,IlxxxlI,1,Qd,6h,fold,0.0,0,93.79,4.5,3.0,0.0,5h,Js,3c,,
730215547,data/File198.txt,5,6,1.0,2.0,IlxxxlI,8,Qh,Jd,fold,0.0,0,101.05,3.0,2.0,0.0,9h,5c,5h,2h,7c
730215840,data/File198.txt,4,5,0.5,1.0,IlxxxlI,1,Kh,6s,fold,0.0,0,66.52,1.5,1.0,0.0,,,,,
730215839,data/File198.txt,7,9,1.0,2.0,IlxxxlI,2,5d,4h,fold,0.0,0,109.21,3.0,2.0,0.0,,,,,
730215930,data/File198.txt,9,1,0.5,1.0,IlxxxlI,9,Kc,10h,fold,0.0,0,44.6,5.5,4.0,0.0,,,,,
730216029,data/File198.txt,3,4,0.5,1.0,IlxxxlI,1,6c,Js,fold,0.0,0,93.79,13.5,6.0,0.0,10c,8s,9d,5d,
730216044,data/File198.txt,3,4,1.0,2.0,IlxxxlI,2,6h,Kd,fold,0.0,0,45.1,9.0,6.0,0.0,,,,,
730216194,data/File198.txt,7,8,2.0,4.0,IlxxxlI,8,Jd,Js,raise,22.0,0,153.12,16.0,10.0,2.0,10h,8c,10s,3c,Qs
730216194,data/File198.txt,7,8,2.0,4.0,IlxxxlI,8,Jd,Js,raise,25.75,0,131.12,52.0,24.0,24.0,10h,8c,10s,3c,Qs
730216194,data/File198.txt,7,8,2.0,4.0,IlxxxlI,8,Jd,Js,raise,105.37,0,105.37,103.5,49.75,49.75,10h,8c,10s,3c,Qs
730216251,data/File198.txt,3,,0.5,1.0,IlxxxlI,3,3h,9d,fold,0.0,0,40.0,1.5,1.0,0.0,,,,,
730216257,data/File198.txt,5,6,0.5,1.0,IlxxxlI,1,3d,3s,fold,0.0,0,66.52,4.5,3.0,0.0,8s,7h,2s,3c,3h
730216336,data/File198.txt,1,2,0.5,1.0,IlxxxlI,9,6c,3s,fold,0.0,0,44.6,3.5,2.0,0.0,3h,Qh,Jd,Kh,5d
730216376,data/File198.txt,6,7,1.0,2.0,IlxxxlI,8,Jh,Qh,raise,12.0,0,99.05,15.0,6.0,2.0,Qd,Ad,Jd,2c,
730216376,data/File198.txt,6,7,1.0,2.0,IlxxxlI,8,Jh,Qh,raise,17.0,0,87.05,43.0,14.0,14.0,Qd,Ad,Jd,2c,
730216376,data/File198.txt,6,7,1.0,2.0,IlxxxlI,8,Jh,Qh,raise,70.05,0,70.05,77.0,31.0,31.0,Qd,Ad,Jd,2c,
730216375,data/File198.txt,4,,1.0,2.0,IlxxxlI,2,10s,Ac,raise,4.0,0,45.1,3.0,2.0,0.0,2h,Ad,Kc,5s,
730216375,data/File198.txt,4,,1.0,2.0,IlxxxlI,2,10s,Ac,raise,4.27,0,41.1,9.0,4.0,4.0,2h,Ad,Kc,5s,
730216375,data/File198.txt,4,,1.0,2.0,IlxxxlI,2,10s,Ac,raise,8.33,0,36.83,17.54,8.27,8.27,2h,Ad,Kc,5s,
730216415,data/File198.txt,3,4,0.5,1.0,IlxxxlI,3,10h,8s,fold,0.0,0,43.5,4.5,3.0,0.0,,,,,
730216410,data/File198.txt,9,1,1.0,2.0,IlxxxlI,2,Qh,2s,fold,0.0,0,107.21,9.0,6.0,2.0,,,,,
730216863,data/File198.txt,1,2,1.0,2.0,IlxxxlI,2,8c,5d,fold,0.0,0,106.21,5.0,2.0,1.0,Kh,4h,Js,,
730216921,data/File198.txt,8,9,2.0,4.0,IlxxxlI,8,Jh,3d,fold,0.0,0,80.0,6.0,4.0,0.0,10s,7c,9h,8d,5d
730216932,data/File198.txt,4,6,0.5,1.0,IlxxxlI,3,5c,10h,fold,0.0,0,40.0,1.5,1.0,0.0,,,,,
730217027,data/File198.txt,2,3,0.5,1.0,IlxxxlI,9,Jh,5c,fold,0.0,0,44.6,12.5,8.0,0.0,,,,,
730217054,data/File198.txt,4,5,0.5,1.0,IlxxxlI,3,4s,Kd,fold,0.0,0,43.5,4.5,3.0,0.0,9c,Kh,Jd,2s,
730217085,data/File198.txt,4,5,0.5,1.0,IlxxxlI,1,6s,Ad,fold,0.0,0,93.79,1.5,1.0,0.0,,,,,
730217154,data/File198.txt,5,6,1.0,2.0,IlxxxlI,2,5d,3c,fold,0.0,0,53.5,3.0,2.0,0.0,,,,,
730217391,data/File198.txt,2,3,1.0,2.0,IlxxxlI,2,5s,8c,fold,0.0,0,106.21,11.0,4.0,0.0,,,,,
730217438,data/File198.txt,6,1,1.0,2.0,IlxxxlI,2,4d,9d,fold,0.0,0,51.5,3.0,2.0,2.0,,,,,
730217463,data/File198.txt,6,7,0.5,1.0,IlxxxlI,3,Qh,4c,fold,0.0,0,40.0,4.0,2.5,0.0,Kd,Kc,Jc,Qs,10s
730217579,data/File198.txt,3,4,0.5,1.0,IlxxxlI,9,2d,8h,fold,0.0,0,44.6,1.5,1.0,0.0,,,,,
730217589,data/File198.txt,5,6,0.5,1.0,IlxxxlI,1,Qc,4h,fold,0.0,0,93.79,3.5,2.0,0.0,Jd,4s,8s,3s,4c
730217634,data/File198.txt,6,7,0.5,1.0,IlxxxlI,1,6d,Qh,fold,0.0,0,66.52,1.5,1.0,0.0,Ad,7s,6s,Kd,
730217841,data/File198.txt,1,2,1.0,2.0,IlxxxlI,2,Kh,Jh,fold,0.0,0,50.5,3.0,2.0,1.0,,,,,
730217958,data/File198.txt,4,5,0.5,1.0,IlxxxlI,9,Kc,2c,fold,0.0,0,44.6,1.5,1.0,0.0,8s,8d,9s,7d,7h
730217992,data/File198.txt,5,6,0.5,1.0,IlxxxlI,3,4h,3c,fold,0.0,0,43.5,1.5,1.0,0.0,,,,,
730218224,data/File198.txt,2,3,1.0,2.0,IlxxxlI,2,9h,2s,fold,0.0,0,50.5,3.0,2.0,0.0,3c,8s,Jd,,
730218231,data/File198.txt,3,4,1.0,2.0,IlxxxlI,2,10s,10h,raise,7.0,0,106.21,5.0,2.0,0.0,,,,,
